multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad,imagen,patente_imagen,ratio
2433,NTHGLFT,2023-02-02,19:45,92.0,40,AV SIEMPRE VIVA,R03,IMPAGA,50.0,,OCTUAOUNTHGLFTI,0.6364
2434,HF3461,2020-04-16,00:00,57.0,40,RUTA 9,R01,APELADA,15.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
2436,BHRP770,2021-10-13,00:00,49.0,40,AV LIBERTADOR,R02,ERROR,7.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
2437,6611172,2022-04-23,15:27,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,8.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
2438,GCP332,2022-04-10,09:40,96.0,60,AV LIBERTADOR,R03,ERROR,33.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
2441,TL03GOG,2022-05-07,19:45,77.0,40,AV LIBERTADOR,R01,PAGADA,35.0,,7L03GOG771796O/J505841,0.4138
2442,3646HBH,2020-11-24,15:27,120.0,40,AV LIBERTADOR,,PAGADA,78.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
2444,VNK296GP,1932-01-01,09:40,130.0,80,RUTA 9,R03,PAGADA,46.0,,[NK226GP,0.75
2446,990XYK,2020-08-03,09:40,102.0,80,RUTA 9,R01,APELADA,18.0,,UTTTULBURH(UNL990+XWK,0.3704
2447,831MDB,2023-01-28,09:40,133.0,80,AV LIBERTADOR,R02,APELADA,49.0,,835MDBHOAT,0.625
2449,CD05601,2023-06-09,00:00,67.0,60,AV LIBERTADOR,R02,ERROR,4.0,,PCJ5661,0.5714
2450,831MDB,2022-12-01,10:40,126.0,80,AV SIEMPRE VIVA,R02,PAGADA,42.0,,835MDBHOAT,0.625
2455,CD05601,1932-01-01,15:28,122.0,60,AV SIEMPRE VIVA,R02,PAGADA,59.0,,PCJ5661,0.5714
2465,MPX9357,2021-09-14,09:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,64.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
2466,MVU4688,2023-08-25,00:00,87.0,80,RUTA 9,R01,PAGADA,3.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688],0.9333
2469,MVU4688,2022-10-13,00:00,106.0,40,RUTA 9,R03,PAGADA,64.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688],0.9333
2471,AWS167,2023-07-23,10:41,45.0,40,AV SIEMPRE VIVA,R03,ERROR,3.0,,AMSW167,0.7692
2472,GOOGLE,1932-01-01,10:41,107.0,40,AV LIBERTADOR,R02,APELADA,65.0,,ROIB87GLA,0.4
2476,5777770,2021-06-11,19:46,94.0,40,AV SIEMPRE VIVA,R01,APELADA,52.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
2477,GLEN1E,2023-08-27,09:42,113.0,40,AV SIEMPRE VIVA,,APELADA,71.0,,6E1766,0.3333
2479,MX60NZA,1932-01-01,09:42,58.0,40,AV LIBERTADOR,R01,APELADA,16.0,,UM96201,0.4286
2480,BP717,1932-01-01,09:42,125.0,60,RUTA 9,R03,IMPAGA,62.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
2481,FVIOUHP,2021-12-15,00:00,85.0,40,AV SIEMPRE VIVA,,PAGADA,43.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
2483,5777770,2024-02-04,10:42,95.0,40,RUTA 9,R03,ERROR,53.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
2484,CBMUK,2021-10-29,15:28,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,25.0,,BM-351,0.3636
2485,HF58HXP,1932-01-01,15:29,86.0,60,RUTA 9,R01,ERROR,23.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
2489,GLEN1E,2020-12-23,09:43,70.0,40,RUTA 9,R03,PAGADA,28.0,,6E1766,0.3333
2490,J1S1,2021-09-19,19:47,66.0,60,AV LIBERTADOR,,IMPAGA,3.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
2492,BB8986,1932-01-01,19:47,115.0,40,RUTA 9,R01,ERROR,73.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
2493,6EVY261,2022-03-07,00:00,107.0,40,AV LIBERTADOR,R03,APELADA,65.0,,AO{AUIOIMMA6EVY261,0.56
2500,NTHGLFT,2023-08-16,00:00,63.0,40,AV LIBERTADOR,R01,APELADA,21.0,,OCTUAOUNTHGLFTI,0.6364
2502,81ZFJD,2023-08-30,10:42,85.0,80,AV LIBERTADOR,,APELADA,1.0,,81ZF0,0.7273
2504,691XC80,2022-09-07,09:43,114.0,40,RUTA 9,R01,IMPAGA,72.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
2505,BM351,2020-11-10,09:43,132.0,80,AV SIEMPRE VIVA,,PAGADA,48.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM-351,0.9091
2507,WEFLYN,2022-10-15,09:43,124.0,60,AV SIEMPRE VIVA,,IMPAGA,61.0,,ALIE'CALILOMAWEFLYNI,0.4615
2509,MX60NZA,2023-12-02,10:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,64.0,,UM96201,0.4286
2512,AI7OVF,2022-02-22,10:43,81.0,40,AV LIBERTADOR,R03,IMPAGA,39.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
2516,J1S1,1932-01-01,15:29,102.0,40,AV SIEMPRE VIVA,R03,IMPAGA,60.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
2517,OUTSTDN,2023-11-19,00:00,140.0,80,AV SIEMPRE VIVA,R01,APELADA,56.0,,JANVIRGINIAD;<OUTSTDN,0.5
2518,HK06YMX,1932-01-01,15:29,49.0,40,AV SIEMPRE VIVA,R03,APELADA,7.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
2520,AI7OVF,2021-03-09,09:44,112.0,40,AV SIEMPRE VIVA,R02,PAGADA,70.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
2523,UM96201,2021-08-19,09:44,64.0,40,RUTA 9,R03,APELADA,22.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
2527,6EVY261,2020-04-22,09:44,144.0,80,AV SIEMPRE VIVA,R03,ERROR,60.0,,AO{AUIOIMMA6EVY261,0.56
2529,UW3932,2020-06-01,10:43,150.0,80,RUTA 9,,PAGADA,66.0,,UM96201,0.4615
2530,UM96201,2023-09-23,10:43,123.0,80,AV LIBERTADOR,R02,APELADA,39.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
2533,409,2023-07-28,19:48,117.0,40,AV LIBERTADOR,R02,ERROR,75.0,,"201526,409",0.4615
2534,DK414N,2022-05-27,09:45,110.0,40,AV LIBERTADOR,R03,APELADA,68.0,,414'N01.8,0.5333
2536,B81JKY,1932-01-01,09:45,118.0,60,AV LIBERTADOR,R02,ERROR,55.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
2539,B81JKY,1932-01-01,10:43,111.0,40,AV SIEMPRE VIVA,R01,APELADA,69.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
2540,AI7OVF,1932-01-01,15:30,67.0,40,AV LIBERTADOR,R03,APELADA,25.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
2541,81ZFJD,1932-01-01,10:44,127.0,60,RUTA 9,R01,IMPAGA,64.0,,81ZF0,0.7273
2542,AWS167,1932-01-01,09:45,114.0,60,RUTA 9,R02,ERROR,51.0,,AMSW167,0.7692
2543,XIIUME,2021-07-05,10:44,106.0,80,AV SIEMPRE VIVA,R01,IMPAGA,22.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
2544,WEFLYN,2021-03-15,15:30,121.0,80,AV LIBERTADOR,R02,IMPAGA,37.0,,ALIE'CALILOMAWEFLYNI,0.4615
2546,BHRP770,2020-08-30,09:45,91.0,80,AV SIEMPRE VIVA,,IMPAGA,7.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
2548,HAMSTUR,1932-01-01,19:49,84.0,60,RUTA 9,R01,PAGADA,21.0,,JAYYOOMN[HAMSTUR,0.6087
2549,BX55DOG,2022-07-23,19:49,93.0,40,AV SIEMPRE VIVA,R01,APELADA,51.0,,8X5SDOG,0.7143
2550,WU08YWC,1932-01-01,00:00,75.0,60,AV SIEMPRE VIVA,R01,IMPAGA,12.0,,0978CZY,0.4286
2554,NHZ1002,2023-12-29,00:00,72.0,40,AV LIBERTADOR,R03,PAGADA,30.0,,(SN12LO,0.4286
2556,CT5B876,1932-01-01,00:00,150.0,80,AV LIBERTADOR,R03,IMPAGA,66.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
2557,M20CPR,2023-10-03,15:31,136.0,80,AV LIBERTADOR,R01,ERROR,52.0,,[Q2OCPR,0.6154
2560,691XC80,1932-01-01,15:31,115.0,60,AV LIBERTADOR,R01,PAGADA,52.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
2561,WEFLYN,1932-01-01,19:49,101.0,40,AV LIBERTADOR,R03,IMPAGA,59.0,,ALIE'CALILOMAWEFLYNI,0.4615
2562,81ZFJD,2020-08-14,15:31,89.0,80,RUTA 9,R01,PAGADA,5.0,,81ZF0,0.7273
2563,BHRP770,2022-02-27,09:46,118.0,40,AV SIEMPRE VIVA,R03,ERROR,76.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
2565,2999961,1932-01-01,00:00,128.0,60,AV SIEMPRE VIVA,R02,ERROR,65.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
2566,HF3461,1932-01-01,15:31,118.0,80,RUTA 9,R02,APELADA,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
2567,FD1475,2022-11-15,09:46,110.0,60,AV SIEMPRE VIVA,R02,PAGADA,47.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
2568,41RSTZ,1932-01-01,00:00,105.0,60,AV LIBERTADOR,R03,ERROR,42.0,,41-RS-TZAETE,0.6667
2569,BHRP770,1932-01-01,09:46,90.0,40,AV SIEMPRE VIVA,R02,PAGADA,48.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
2570,NHZ1002,1932-01-01,10:45,156.0,80,AV SIEMPRE VIVA,R02,IMPAGA,72.0,,(SN12LO,0.4286
2573,M20CPR,1932-01-01,15:32,69.0,40,AV LIBERTADOR,R01,IMPAGA,27.0,,[Q2OCPR,0.6154
2574,INTIGR8,2021-01-11,00:00,139.0,60,AV LIBERTADOR,R01,ERROR,76.0,,CALFOIAINTIGR8,0.6667
2575,CBMUK,1932-01-01,00:00,143.0,80,AV SIEMPRE VIVA,R03,ERROR,59.0,,BM-351,0.3636
2576,M20CPR,2020-10-13,10:45,115.0,80,AV LIBERTADOR,R02,ERROR,31.0,,[Q2OCPR,0.6154
2577,0695DVH,1932-01-01,19:50,86.0,60,AV LIBERTADOR,,IMPAGA,23.0,,0634,0.3636
2578,HF58HXP,2022-09-29,10:45,134.0,60,AV LIBERTADOR,R02,APELADA,71.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
2580,RFH373,2022-07-15,19:50,102.0,40,AV LIBERTADOR,,PAGADA,60.0,,HNS79,0.3636
2584,6611172,2023-11-14,00:00,112.0,80,RUTA 9,R02,PAGADA,28.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
2586,FD1475,2020-06-04,09:47,159.0,80,RUTA 9,,ERROR,75.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
2587,9999868,1932-01-01,10:45,118.0,60,RUTA 9,R02,APELADA,55.0,,2999961,0.7143
2590,NTHGLFT,2020-10-05,19:50,110.0,40,AV SIEMPRE VIVA,,APELADA,68.0,,OCTUAOUNTHGLFTI,0.6364
2596,BM351,2021-10-12,00:00,108.0,80,RUTA 9,R01,APELADA,24.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM-351,0.9091
2597,6611172,2021-09-04,09:47,112.0,60,RUTA 9,,APELADA,49.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
2598,831MDB,2020-11-28,19:51,122.0,80,AV LIBERTADOR,R02,ERROR,38.0,,835MDBHOAT,0.625
2600,HF3461,1932-01-01,10:46,127.0,80,RUTA 9,R03,APELADA,43.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
2601,TL03GOG,2021-05-27,19:51,65.0,40,AV LIBERTADOR,R02,PAGADA,23.0,,7L03GOG771796O/J505841,0.4138
2603,9999868,2022-11-01,09:47,130.0,80,AV LIBERTADOR,R03,APELADA,46.0,,2999961,0.7143
2607,BB8986,2022-05-25,10:46,127.0,80,AV LIBERTADOR,R03,ERROR,43.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
2608,3646HBH,2020-12-07,19:51,69.0,60,AV LIBERTADOR,R02,APELADA,6.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
2610,CBMUK,2021-08-28,10:47,88.0,60,AV LIBERTADOR,R02,APELADA,25.0,,BM-351,0.3636
2611,WEFLYN,2021-04-01,00:00,138.0,80,RUTA 9,R03,PAGADA,54.0,,ALIE'CALILOMAWEFLYNI,0.4615
2619,81ZFJD,2020-03-06,10:47,129.0,60,AV SIEMPRE VIVA,R01,APELADA,66.0,,81ZF0,0.7273
2620,W326AVE,2022-11-09,00:00,101.0,40,AV LIBERTADOR,,IMPAGA,59.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
2624,UW3932,1932-01-01,00:00,158.0,80,RUTA 9,R02,ERROR,74.0,,UM96201,0.4615
2630,9999868,2021-12-30,00:00,108.0,60,AV SIEMPRE VIVA,R01,IMPAGA,45.0,,2999961,0.7143
2634,HF58HXP,2023-12-30,19:52,97.0,40,AV SIEMPRE VIVA,R02,PAGADA,55.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
2636,WEFLYN,1932-01-01,09:48,124.0,80,AV LIBERTADOR,R02,APELADA,40.0,,ALIE'CALILOMAWEFLYNI,0.4615
2637,VY90540,1932-01-01,09:49,55.0,40,AV LIBERTADOR,R02,APELADA,13.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
2639,5777770,2021-09-08,10:48,78.0,40,AV LIBERTADOR,R03,IMPAGA,36.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
2641,J1S1,1932-01-01,19:53,147.0,80,RUTA 9,R03,IMPAGA,63.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
2643,T0YDR,2020-03-18,15:33,86.0,60,AV LIBERTADOR,,IMPAGA,23.0,,QVOIOITBYDROON,0.4211
2645,GN64OTP,2021-06-24,10:48,83.0,60,AV LIBERTADOR,,ERROR,20.0,,OTPGN64,0.5714
2648,M431ZW,1932-01-01,15:33,89.0,80,RUTA 9,R01,ERROR,5.0,,M431ZM],0.7692
2650,NTHGLFT,2020-11-28,19:53,105.0,80,AV SIEMPRE VIVA,,PAGADA,21.0,,OCTUAOUNTHGLFTI,0.6364
2652,OUTSTDN,2022-05-29,19:54,101.0,40,RUTA 9,R02,APELADA,59.0,,JANVIRGINIAD;<OUTSTDN,0.5
2655,WU08YWC,1932-01-01,00:00,112.0,80,AV SIEMPRE VIVA,R02,APELADA,28.0,,0978CZY,0.4286
2656,GE1466,1932-01-01,15:34,86.0,60,RUTA 9,R01,APELADA,23.0,,6E1766,0.6667
2660,0695DVH,2024-01-05,09:50,46.0,40,RUTA 9,R03,PAGADA,4.0,,0634,0.3636
2661,UW3932,2022-01-19,10:49,95.0,40,RUTA 9,R02,ERROR,53.0,,UM96201,0.4615
2662,NTHGLFT,2024-01-25,10:49,87.0,40,AV SIEMPRE VIVA,R01,ERROR,45.0,,OCTUAOUNTHGLFTI,0.6364
2664,0695DVH,2020-03-04,19:54,135.0,80,AV SIEMPRE VIVA,R03,PAGADA,51.0,,0634,0.3636
2667,T0YDR,2021-08-19,19:54,144.0,80,RUTA 9,R03,APELADA,60.0,,QVOIOITBYDROON,0.4211
2669,990XYK,1932-01-01,09:50,119.0,40,AV LIBERTADOR,R01,PAGADA,77.0,,UTTTULBURH(UNL990+XWK,0.3704
2671,MPX9357,1932-01-01,10:49,86.0,40,AV LIBERTADOR,R03,APELADA,44.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
2672,TL03GOG,2022-05-08,00:00,46.0,40,AV LIBERTADOR,R02,PAGADA,4.0,,7L03GOG771796O/J505841,0.4138
2674,HF3461,2022-08-16,00:00,62.0,40,AV SIEMPRE VIVA,R03,ERROR,20.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
2679,AI7OVF,1932-01-01,00:00,111.0,80,AV LIBERTADOR,R03,ERROR,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
2681,YLO8WUE,2024-01-05,10:49,98.0,40,RUTA 9,,IMPAGA,56.0,,WUE(LOB>,0.4
2686,VNK296GP,2023-02-26,10:50,89.0,80,RUTA 9,,APELADA,5.0,,[NK226GP,0.75
2687,YLO8WUE,2021-06-23,09:50,148.0,80,RUTA 9,R03,IMPAGA,64.0,,WUE(LOB>,0.4
2688,J1S1,2023-09-21,09:50,93.0,60,AV SIEMPRE VIVA,,IMPAGA,30.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
2689,WU341A,1932-01-01,19:56,116.0,60,AV SIEMPRE VIVA,R03,PAGADA,53.0,,HF3461,0.5
2690,GN64OTP,1932-01-01,10:50,138.0,80,RUTA 9,R03,PAGADA,54.0,,OTPGN64,0.5714
2694,CBMUK,2021-02-17,15:34,110.0,60,AV SIEMPRE VIVA,,APELADA,47.0,,BM-351,0.3636
2697,VY90540,1932-01-01,09:51,74.0,60,AV SIEMPRE VIVA,R02,APELADA,11.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
2700,8B90638,2021-06-23,09:51,127.0,80,RUTA 9,,IMPAGA,43.0,,0634,0.5455
2705,W326AVE,2023-01-01,15:35,122.0,80,AV LIBERTADOR,R02,ERROR,38.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
2706,691XC80,1932-01-01,09:51,121.0,80,AV LIBERTADOR,R02,APELADA,37.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
2708,DK414N,2024-01-24,00:00,138.0,60,RUTA 9,R02,ERROR,75.0,,414'N01.8,0.5333
2713,NHZ1002,2020-07-31,10:51,128.0,60,AV LIBERTADOR,R03,PAGADA,65.0,,(SN12LO,0.4286
2714,MPX9357,2023-09-01,09:52,79.0,40,AV LIBERTADOR,R01,ERROR,37.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
2716,HF3461,2023-03-19,19:57,142.0,80,AV LIBERTADOR,R03,ERROR,58.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
2724,FD1475,1932-01-01,10:51,59.0,40,RUTA 9,R03,IMPAGA,17.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
2725,CD05601,1932-01-01,00:00,104.0,60,AV LIBERTADOR,R01,IMPAGA,41.0,,PCJ5661,0.5714
2726,GOOGLE,2021-10-15,15:35,145.0,80,AV LIBERTADOR,,APELADA,61.0,,ROIB87GLA,0.4
2729,UM96201,2022-11-08,00:00,102.0,40,RUTA 9,,IMPAGA,60.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
2730,WU08YWC,2020-12-15,00:00,118.0,80,AV SIEMPRE VIVA,R02,ERROR,34.0,,0978CZY,0.4286
2733,BM351,1932-01-01,09:53,80.0,40,AV LIBERTADOR,R02,PAGADA,38.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM-351,0.9091
2734,OUTSTDN,2022-06-18,00:00,88.0,60,AV LIBERTADOR,R02,APELADA,25.0,,JANVIRGINIAD;<OUTSTDN,0.5
2737,VTIIAHV,1932-01-01,00:00,141.0,80,AV LIBERTADOR,R02,ERROR,57.0,,BTIAHV,0.7692
2738,HK06YMX,1932-01-01,15:36,119.0,40,RUTA 9,R03,APELADA,77.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
2740,AI7OVF,2023-09-04,15:36,133.0,60,AV LIBERTADOR,,ERROR,70.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
2742,AWS167,2022-02-20,15:36,105.0,80,AV LIBERTADOR,,ERROR,21.0,,AMSW167,0.7692
2743,J1S1,2022-06-05,15:37,108.0,40,AV LIBERTADOR,,ERROR,66.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
2744,INTIGR8,1932-01-01,00:00,96.0,40,AV LIBERTADOR,,IMPAGA,54.0,,CALFOIAINTIGR8,0.6667
2745,3646HBH,1932-01-01,00:00,77.0,40,AV SIEMPRE VIVA,R03,APELADA,35.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
2749,DK414N,2021-06-14,00:00,65.0,40,RUTA 9,R03,APELADA,23.0,,414'N01.8,0.5333
2750,M431ZW,2021-02-06,10:52,75.0,60,AV SIEMPRE VIVA,,IMPAGA,12.0,,M431ZM],0.7692
2753,HF58HXP,2021-07-27,15:37,103.0,40,RUTA 9,,ERROR,61.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
2754,WU341A,2022-01-04,10:52,80.0,40,AV LIBERTADOR,,APELADA,38.0,,HF3461,0.5
2755,UM96201,2020-04-20,09:54,67.0,40,AV LIBERTADOR,R02,IMPAGA,25.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
2756,BB8986,2024-01-01,15:37,104.0,40,AV LIBERTADOR,R03,PAGADA,62.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
2757,FVIOUHP,2023-10-23,15:37,109.0,40,AV LIBERTADOR,R02,APELADA,67.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
2760,BB8986,2020-02-27,10:52,66.0,40,RUTA 9,,IMPAGA,24.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
2761,GLEN1E,2021-10-09,19:58,105.0,40,RUTA 9,R03,IMPAGA,63.0,,6E1766,0.3333
2764,BP717,2023-07-26,10:53,103.0,60,AV LIBERTADOR,R03,IMPAGA,40.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
2765,589222,2022-09-09,15:38,112.0,80,RUTA 9,R01,IMPAGA,28.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,1.0
2766,HAMSTUR,1932-01-01,15:38,57.0,40,AV SIEMPRE VIVA,R02,ERROR,15.0,,JAYYOOMN[HAMSTUR,0.6087
2769,HF3461,2021-10-01,00:00,102.0,80,AV LIBERTADOR,R03,IMPAGA,18.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
2774,WEFLYN,1932-01-01,00:00,102.0,40,AV SIEMPRE VIVA,,IMPAGA,60.0,,ALIE'CALILOMAWEFLYNI,0.4615
2778,6NCE831,2022-02-20,00:00,128.0,60,AV LIBERTADOR,R03,APELADA,65.0,,'CELILOV6NCE831,0.6364
2782,BB8986,1932-01-01,19:59,78.0,60,AV LIBERTADOR,,ERROR,15.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
2783,CD05601,1932-01-01,15:38,156.0,80,AV LIBERTADOR,R02,ERROR,72.0,,PCJ5661,0.5714
2785,J1S1,2021-09-01,15:38,86.0,60,AV LIBERTADOR,,PAGADA,23.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
2786,UM96201,2021-02-02,09:54,99.0,40,AV LIBERTADOR,R03,APELADA,57.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
2788,GE1466,1932-01-01,09:55,52.0,40,AV LIBERTADOR,R02,ERROR,10.0,,6E1766,0.6667
2789,CBMUK,2021-09-22,00:00,144.0,80,AV LIBERTADOR,R01,APELADA,60.0,,BM-351,0.3636
